begin
"57520";"广东休闲娱乐" ; "893" ; "广州" ; "番禺区" ; "广州市" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_57520.html"
"55465";"北京会议中心会议楼报告厅" ; "852" ; "北京" ; "朝阳区" ; "朝阳区来广营西路88号" ; "会展中心" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55465.html"
"55478";"北京怡生园国际会议中心主楼一层小剧场" ; "852" ; "北京" ; "顺义区" ; "北京市顺义区北小营镇左堤路5号" ; "酒店/商业中心" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55478.html"
"55521";"华北电力大学主楼礼堂" ; "852" ; "北京" ; "昌平区" ; "北京市昌平区回龙观北农路2号" ; "多功能厅" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55521.html"
"55524";"北航晨兴音乐厅" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区学院路37号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55524.html"
"55533";"石景山首钢" ; "852" ; "北京" ; "石景山区" ; "石景山路68号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_55533.html"
"56316";"北京八达岭机场" ; "852" ; "北京" ; "延庆县" ; "北京市延庆县八达岭镇" ; "其他" ; " 未知" ; "1" ; "http://venue.damai.cn/venue_56316.html"
"56324";"“北京的那”绿大地开心农场 " ; "852" ; "北京" ; "顺义区" ; "北京顺义区高丽营镇云南绿大地北京花艺中心" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56324.html"
"56359";"《5月天诺亚方舟》零点首映预售场馆" ; "852" ; "北京" ; "东城区" ; "全国" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56359.html"
"56466";"韩国63大厦" ; "852" ; "北京" ; "东城区" ; "韩国首尔市永登浦区汝矣岛洞63大韩生命大厦" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56466.html"
"56481";"北京剧院小剧场" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区安慧里三区10号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56481.html"
"56497";"中间剧场" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区杏石口路65号" ; "未知" ; " 未知" ; "3" ; "http://venue.damai.cn/venue_56497.html"
"56591";"全国200余家影院" ; "852" ; "北京" ; "东城区" ; "全国200余家影院" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56591.html"
"56592";"全国400余家影院" ; "852" ; "北京" ; "东城区" ; "全国400余家影院" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56592.html"
"56688";"悠唐购物中心" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区三丰北里2号楼(外交部东南角)" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56688.html"
"56694";"大兴剧院小剧场" ; "852" ; "北京" ; "大兴区" ; "北京市大兴区黄村西大街15号" ; "剧场" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_56694.html"
"56709";"六铺炕3号楼北侧商业楼" ; "852" ; "北京" ; "东城区" ; "北京市东城区六铺炕3号楼北侧商业楼" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56709.html"
"56741";"WAPOPHALL" ; "852" ; "北京" ; "东城区" ; "首尔市广津区陵洞18号儿童大公园内DOM ART HALL" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56741.html"
"56748";"民族剧院" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区中关村南大街19号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56748.html"
"56753";"五棵松HI-PARK篮球主题公园" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区“五棵松HI-PARK”篮球主题公园（万事达中心南侧）" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56753.html"
"56780";"望京悠乐汇卓美剧场" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区望京广顺南大街悠乐汇A座505" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56780.html"
"56788";"梦剧场" ; "852" ; "北京" ; "海淀区" ; "北京中关村南大街18号北京国际大厦B座2层 梦剧场" ; "剧场" ; " 魔术马戏" ; "1" ; "http://venue.damai.cn/venue_56788.html"
"56831";"圆明园皇家皮影戏苑" ; "852" ; "北京" ; "海淀区" ; "海淀区清华西路28号" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56831.html"
"56837";"北京崇文剧场" ; "852" ; "北京" ; "东城区" ; "北京市东城区崇文门外大街7-1" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56837.html"
"56869";"飞控通航模拟机体验中心" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区望京广顺北大街六佰本商业中心南区2层B16室" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56869.html"
"56871";"鼓楼西剧场" ; "852" ; "北京" ; "东城区" ; "北京鼓楼西大街小八道湾胡同六号院内" ; "未知" ; " 未知" ; "4" ; "http://venue.damai.cn/venue_56871.html"
"56890";"朝阳公园西三门" ; "852" ; "北京" ; "朝阳区" ; "北京朝阳区朝阳公园南路1号北京朝阳公园景区" ; "未知" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_56890.html"
"208";"国家奥林匹克体育中心" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区安外小关安定路1号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_208.html"
"209";"国家网球中心钻石球场" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区林萃路2号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_209.html"
"210";"国图艺术中心" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区中关村南大街33号" ; "音乐厅" ; " 歌剧" ; "5" ; "http://venue.damai.cn/venue_210.html"
"211";"海淀体育馆" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区颐和园路12号海淀体育中心内" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_211.html"
"212";"湖广会馆" ; "852" ; "北京" ; "宣武区" ; "北京市宣武区虎坊路3号" ; "商业中心" ; " 儿童亲子" ; "1" ; "http://venue.damai.cn/venue_212.html"
"213";"北京皇城艺术馆" ; "852" ; "北京" ; "东城区" ; "北京市东城区菖蒲河沿9号" ; "娱乐休闲/其他" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_213.html"
"214";"今日美术馆" ; "852" ; "北京" ; "朝阳区" ; "中国北京市朝阳区百子湾路32号苹果社区4号楼" ; "其他" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_214.html"
"215";"梨园剧场" ; "852" ; "北京" ; "崇文区" ; "北京市宣武区永安路175号" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_215.html"
"216";"全国政协礼堂" ; "852" ; "北京" ; "西城区" ; "太平桥大街二十三号" ; "会展中心/多功能厅" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_216.html"
"217";"首都体育馆" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区西直门外白石桥5号" ; "体育场馆" ; " 演唱会/音乐会/舞蹈芭蕾/体育比赛" ; "6" ; "http://venue.damai.cn/venue_217.html"
"218";"北京首钢篮球中心" ; "852" ; "北京" ; "石景山区" ; "北京市石景山区阜石路159号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_218.html"
"219";"中国电影资料馆艺术影院" ; "852" ; "北京" ; "海淀区" ; "海淀区小西天文慧园路3号" ; "影院" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_219.html"
"221";"中国国家博物馆" ; "852" ; "北京" ; "东城区" ; "北京东城区东长安街16号" ; "会展中心" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_221.html"
"222";"中国国家话剧院" ; "852" ; "北京" ; "西城区" ; "北京市西城区广安门外大街277号" ; "剧场" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_222.html"
"223";"中国剧院" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区西三环北路16号" ; "剧场" ; " 音乐会/话剧/歌剧/戏曲综艺/舞蹈芭蕾" ; "0" ; "http://venue.damai.cn/venue_223.html"
"224";"中国人民革命军事博物馆" ; "852" ; "北京" ; "海淀区" ; "北京海淀区复兴路9号" ; "会展中心" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_224.html"
"225";"中央歌剧院" ; "852" ; "北京" ; "东城区" ; "北京东城区东中街115号" ; "剧场" ; " 歌剧" ; "0" ; "http://venue.damai.cn/venue_225.html"
"284";"大兴区北普陀影视城" ; "852" ; "北京" ; "大兴区" ; "大兴县瀛海乡南宫北普陀影视城" ; "影院" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_284.html"
"302";"天桥剧场小剧场" ; "852" ; "北京" ; "宣武区" ; "北京市西城区北纬路30号" ; "剧场" ; " 话剧/儿童亲子" ; "0" ; "http://venue.damai.cn/venue_302.html"
"317";"国家京剧院实验剧场·畅和园" ; "852" ; "北京" ; "西城区" ; "中国北京市西城区平安里西大街22号" ; "剧场" ; " 话剧/歌剧/儿童亲子" ; "0" ; "http://venue.damai.cn/venue_317.html"
"322";"八达岭庄园饭店" ; "852" ; "北京" ; "延庆县" ; "北京延庆县八达岭镇三堡村" ; "酒店" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_322.html"
"323";"北京光彩体育中心网球场" ; "852" ; "北京" ; "丰台区" ; "北京市丰台区南三环光彩路1号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_323.html"
"324";"北京9剧场3层TNT剧场" ; "852" ; "北京" ; "朝阳区" ; "金台里17号，朝阳区文化馆" ; "剧场" ; " 音乐会/话剧/歌剧/戏曲综艺/儿童亲子" ; "1" ; "http://venue.damai.cn/venue_324.html"
"329";"中国木偶剧院酷宝宝剧场" ; "852" ; "北京" ; "朝阳区" ; "安华西里甲1号" ; "剧场" ; " 话剧/歌剧/儿童亲子" ; "1" ; "http://venue.damai.cn/venue_329.html"
"332";"北京9剧场(切CHE·行动剧场)" ; "852" ; "北京" ; "朝阳区" ; "北京朝外小庄朝阳区文化馆，东三环京广桥东小庄路口东北角" ; "剧场" ; " 话剧/歌剧/戏曲综艺/儿童亲子" ; "3" ; "http://venue.damai.cn/venue_332.html"
"338";"中央音乐学院音乐厅" ; "852" ; "北京" ; "西城区" ; "北京西城区鲍家街43号" ; "音乐厅" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_338.html"
"339";"东城区文化馆" ; "852" ; "北京" ; "东城区" ; "北京市东城区安定门" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_339.html"
"341";"北京9剧场（后SARS小剧场）" ; "852" ; "北京" ; "朝阳区" ; "北京朝外小庄朝阳区文化馆，东三环京广桥东小庄路口东北角" ; "剧场" ; " 话剧/歌剧/戏曲综艺/儿童亲子" ; "8" ; "http://venue.damai.cn/venue_341.html"
"342";"皇家粮仓" ; "852" ; "北京" ; "东城区" ; "北京市东城区东四十条22号" ; "景区" ; " 戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_342.html"
"351";"北京科技大学体育馆" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区学院路30号" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_351.html"
"352";"顺义奥林匹克水上公园" ; "852" ; "北京" ; "顺义区" ; "北京市顺义区马坡乡潮白河向阳闸东岸" ; "公园" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_352.html"
"353";"奥林匹克公园北区场馆群（射箭场）" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区亚运村奥林匹克森林公园" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_353.html"
"367";"海淀展览馆" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区新建宫门路2号" ; "会展中心" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_367.html"
"372";"朝阳公园西三门内青少年马术培训中心" ; "852" ; "北京" ; "朝阳区" ; "北京朝阳区朝阳公园南路1号北京朝阳公园景区" ; "公园" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_372.html"
"380";"北京拉斐特城堡" ; "852" ; "北京" ; "昌平区" ; "昌平区北七家镇" ; "酒店" ; " 儿童亲子" ; "0" ; "http://venue.damai.cn/venue_380.html"
"386";"北京航空航天大学体育馆" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区学院路37号" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_386.html"
"389";"国家游泳中心(水立方)" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区北辰路奥林匹克公园内" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_389.html"
"391";"五棵松篮球馆" ; "852" ; "北京" ; "海淀区" ; "五棵松文化体育中心（海淀区）" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_391.html"
"392";"国家体育场" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区天辰东路9号奥林匹克公园内" ; "体育场馆" ; " 演唱会/体育比赛" ; "2" ; "http://venue.damai.cn/venue_392.html"
"394";"五棵松场馆群（棒球场）" ; "852" ; "北京" ; "朝阳区" ; "五棵松文化体育中心西南角" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_394.html"
"395";"奥体中心场馆群（英东游泳馆、奥体中心体育场）" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区安定路1 号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_395.html"
"396";"北京理工大学体育馆" ; "852" ; "北京" ; "海淀区" ; "北京市海淀区中关村南大街5号" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_396.html"
"397";"奥林匹克公园北区场馆群（曲棍球场）" ; "852" ; "北京" ; "朝阳区" ; "奥林匹克公园" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_397.html"
"398";"朝阳公园沙滩排球场" ; "852" ; "北京" ; "朝阳区" ; "朝阳公园北" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_398.html"
"400";"老山自行车场馆群（小轮车场）" ; "852" ; "北京" ; "石景山区" ; "位于北京市石景山区老山自行车和击剑运动管理中心基地南侧" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_400.html"
"401";"中国农业大学体育馆" ; "852" ; "北京" ; "海淀区" ; "中国农业大学东校区校内" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_401.html"
"402";"北京工业大学体育馆" ; "852" ; "北京" ; "朝阳区" ; "北京市朝阳区东南区" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_402.html"
"404";"铁人三项赛场" ; "852" ; "北京" ; "昌平区" ; "昌平十三陵水库" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_404.html"
"405";"奥林匹克公园北区场馆群（网球中心）" ; "852" ; "北京" ; "朝阳区" ; "朝阳区亚运村奥林匹克森林公园北区" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_405.html"
"406";"老山自行车场馆群（自行车馆）" ; "852" ; "北京" ; "石景山区" ; "北京市石景山区老山国家体育总局自行车和击剑运动管理中心基地西侧" ; "体育场馆" ; " 体育比赛" ; "0" ; "http://venue.damai.cn/venue_406.html"
"257";"重庆市人民大礼堂" ; "200" ; "重庆" ; "万州区" ; "人民路学田湾" ; "剧场" ; " 话剧/歌剧/戏曲综艺" ; "3" ; "http://venue.damai.cn/venue_257.html"
"258";"重庆奥体中心" ; "200" ; "重庆" ; "万州区" ; "九龙坡区的袁家岗" ; "体育场馆" ; " 演唱会/体育比赛" ; "3" ; "http://venue.damai.cn/venue_258.html"
"305";"万州区心连心广场" ; "200" ; "重庆" ; "万州区" ; "重庆市万州区天城周家坝石城路99号" ; "商业中心" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_305.html"
"306";"永川区体育场" ; "200" ; "重庆" ; "万州区" ; "玉屏路121号 " ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_306.html"
"307";"涪陵区体育场" ; "200" ; "重庆" ; "万州区" ; "重庆市涪陵区兴华中路" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_307.html"
"308";"黔江区体育场" ; "200" ; "重庆" ; "万州区" ; "河平路西段" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_308.html"
"310";"巴渝剧院音乐厅" ; "200" ; "重庆" ; "万州区" ; "重庆渝中区嘉滨路88号" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_310.html"
"313";"南岸艺术中心" ; "200" ; "重庆" ; "万州区" ; "南坪南城大道119号" ; "剧场" ; " 话剧/歌剧" ; "0" ; "http://venue.damai.cn/venue_313.html"
"314";"文化宫剧院" ; "200" ; "重庆" ; "万州区" ; "重庆市渝中区中山二路174号" ; "剧场" ; " 话剧/歌剧/戏曲综艺" ; "0" ; "http://venue.damai.cn/venue_314.html"
"315";"市委礼堂" ; "200" ; "重庆" ; "万州区" ; "重庆市渝中区中山四路" ; "会展中心" ; " 话剧" ; "0" ; "http://venue.damai.cn/venue_315.html"
"485";"奥林匹克体育场" ; "200" ; "重庆" ; "万州区" ; "位于重庆市高新技术产业开发区重庆奥林匹克体育中心内" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_485.html"
"489";"大田湾体育场" ; "200" ; "重庆" ; "万州区" ; "重庆市渝中区体育路" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_489.html"
"539";"荣昌体育场" ; "200" ; "重庆" ; "万州区" ; "荣昌县海棠大道体育中心内" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_539.html"
"645";"重庆沙坪剧院" ; "200" ; "重庆" ; "万州区" ; "重庆市沙坪坝区三峡广场步行街" ; "剧场" ; " 音乐会/话剧/舞蹈芭蕾" ; "0" ; "http://venue.damai.cn/venue_645.html"
"646";"重庆人民大厦会堂" ; "200" ; "重庆" ; "万州区" ; "重庆市渝北区加洲花园旁" ; "其他" ; " 未知" ; "4" ; "http://venue.damai.cn/venue_646.html"
"706";"重庆江南体育馆" ; "200" ; "重庆" ; "万州区" ; "重庆江南体育馆" ; "体育场馆" ; " 演唱会/体育比赛" ; "0" ; "http://venue.damai.cn/venue_706.html"
"784";"重庆江津体育馆" ; "200" ; "重庆" ; "万州区" ; "重庆江津体育馆" ; "剧场/体育场馆" ; " 演唱会/话剧/体育比赛" ; "0" ; "http://venue.damai.cn/venue_784.html"
"856";"重庆江北人民大厦" ; "200" ; "重庆" ; "江北区" ; "重庆江北人民大厦" ; "商业中心/其他" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_856.html"
"890";"武隆仙女山" ; "200" ; "重庆" ; "万州区" ; "重庆市武隆县境内 为国家森林公园" ; "景区/娱乐休闲" ; " 未知" ; "0" ; "http://venue.damai.cn/venue_890.html"
"906";"重庆大剧院" ; "200" ; "重庆" ; "万州区" ; "江北城·江北嘴" ; "剧场" ; " 音乐会" ; "17" ; "http://venue.damai.cn/venue_906.html"
